,Year,AreaHa,Shape__Length,StartDate,Label,FireName
6927,2007,0.0,333,2007-08-10,2007-08 Wildfire,Bobbin Head Road
6928,2007,0.0,107,2007-10-17,2007-08 Wildfire,Mt Colah
6929,2007,0.0,128,2007-10-17,2007-08 Wildfire,Mt Colah
6930,2007,0.0,102,2007-10-17,2007-08 Wildfire,Mt Colah
6931,2007,0.0,92,2007-10-17,2007-08 Wildfire,Mt Colah
6932,2007,120000.0,1610,2007-10-16,2007-08 Wildfire,Yoothamurra Farm Fire
6933,2007,10000.0,1068,2007-10-03,2007-08 Wildfire,Cowan Fire
6934,2007,0.0,96,2007-07-05,2007-08 Wildfire,Munmorah Nth Gate
6935,2007,0.0,322,2007-07-05,2007-08 Wildfire,Munmorah Sth Gate
6936,2007,30000.0,775,2007-10-12,2007-08 Wildfire,Wakefield fire
6937,2007,0.0,313,2007-11-17,2007-08 Wildfire,Bird Cage Point Fire
6938,2007,0.0,39,2008-01-09,2007-08 Wildfire,Point Woolstoncroft
6939,2007,0.0,45,2008-01-09,2007-08 Wildfire,Point Woolstoncroft
6940,2007,20000.0,605,2008-02-26,2007-08 Wildfire,Chain Valley Bay
6941,2007,10000.0,848,2008-04-03,2007-08 Wildfire,Chain Valley Bay 2
6945,2007,50000.0,1023,2007-10-01,2007-08 Wildfire,Spring Log
6946,2007,840000.0,4120,2007-10-15,2007-08 Wildfire,Pinchgut
6947,2007,20000.0,830,2007-10-03,2007-08 Wildfire,The Rock/Fairlight Rd/Mulgoa
6948,2007,0.0,187,2007-08-12,2007-08 Wildfire,Blackheath Depot
6949,2007,0.0,222,2007-09-11,2007-08 Wildfire,Glenbrook Causeway
6950,2007,0.0,343,2007-10-12,2007-08 Wildfire,Horse Arm Creek
6951,2007,0.0,225,2007-10-14,2007-08 Wildfire,"McClaren St, Blackheath"
6953,2007,20000.0,528,2007-11-19,2007-08 Wildfire,Cedar Ridge
6954,2007,10000.0,447,2007-11-15,2007-08 Wildfire,Donkey Mountain
6955,2007,10000.0,414,2007-10-21,2007-08 Wildfire,Andersons Firetrail
6956,2007,100000.0,1608,2007-09-14,2007-08 Wildfire,Black Cliff Creek
6958,2008,10000.0,455,2008-09-16,2008-09 Wildfire,Boree Fire
6959,2008,0.0,524,2008-07-11,2008-09 Wildfire,Chain Valley Bay 1
6960,2008,0.0,246,2008-09-16,2008-09 Wildfire,Chain Valley Bay 2
6961,2008,110000.0,1585,2008-10-04,2008-09 Wildfire,Chain Valley Bay 5
6962,2008,0.0,105,2008-10-01,2008-09 Wildfire,Chain Valley Bay 4
6963,2008,0.0,145,2008-09-29,2008-09 Wildfire,Chain Valley Bay 3
6964,2008,90000.0,1310,2008-11-22,2008-09 Wildfire,Alison Point Fire
6965,2008,170000.0,2231,2008-12-05,2008-09 Wildfire,Chain Valley Bay 6
6966,2008,10000.0,466,2008-12-23,2008-09 Wildfire,Bateau Bay Beach Fire
6967,2008,0.0,47,2009-02-06,2008-09 Wildfire,Birdie
6968,2008,0.0,289,2009-01-24,2008-09 Wildfire,California Fires
6969,2008,0.0,382,2009-01-24,2008-09 Wildfire,California Fires
6970,2008,0.0,368,2009-01-24,2008-09 Wildfire,California Fires
6971,2008,0.0,315,2009-01-24,2008-09 Wildfire,California Fires
6972,2008,0.0,299,2009-01-24,2008-09 Wildfire,California Fires
6973,2008,0.0,313,2009-01-24,2008-09 Wildfire,California Fires
6974,2008,60000.0,897,2009-01-24,2008-09 Wildfire,California Fires
6975,2008,10000.0,541,2009-01-24,2008-09 Wildfire,California Fires
6976,2008,30000.0,813,2009-01-24,2008-09 Wildfire,California Fires
6977,2008,0.0,325,2009-01-24,2008-09 Wildfire,California Fires
6978,2008,0.0,353,2009-01-24,2008-09 Wildfire,California Fires
6979,2008,0.0,141,2009-01-24,2008-09 Wildfire,California Fires
6980,2008,10000.0,375,2009-01-23,2008-09 Wildfire,Crangan Bay Fire Trail
6983,2008,0.0,175,2009-01-21,2008-09 Wildfire,Abermain Fire trail
6984,2008,10000.0,446,2008-09-20,2008-09 Wildfire,10 Mile Hollow
6985,2008,40000.0,1013,2008-10-27,2008-09 Wildfire,Riverside Drive
6986,2008,140000.0,1758,2009-01-13,2008-09 Wildfire,East Killara
6988,2008,0.0,135,2009-01-28,2008-09 Wildfire,Cormorant Drive
6989,2008,0.0,158,2009-05-02,2008-09 Wildfire,Pipe Dump
6990,2008,0.0,165,2009-01-30,2008-09 Wildfire,Caleys Lookout Track
6991,2008,0.0,119,2009-02-06,2008-09 Wildfire,Mt. Trefle Fire 1
6992,2008,0.0,421,2009-02-06,2008-09 Wildfire,Mt. Trefle Fire 1
6993,2008,0.0,31,2009-02-06,2008-09 Wildfire,Mt. Trefle Fire 1
6994,2008,0.0,166,2009-01-15,2008-09 Wildfire,Coba Ridge
6995,2008,0.0,56,2009-01-10,2008-09 Wildfire,Resolute
6996,2008,40000.0,831,2009-01-15,2008-09 Wildfire,Beaumont Road
6997,2008,10000.0,583,2008-10-27,2008-09 Wildfire,Riverside Drive - spot fire
7015,2008,0.0,300,2009-01-12,2008-09 Wildfire,Munghorn
7016,2008,0.0,477,2009-02-05,2008-09 Wildfire,Lee Creek
7017,2008,490000.0,6711,2008-12-18,2008-09 Wildfire,Coorongooba
7018,2008,40000.0,811,2008-12-30,2008-09 Wildfire,Sawmill Track
7019,2008,0.0,174,2008-10-02,2008-09 Wildfire,Colong Creek
7020,2008,0.0,42,2008-10-25,2008-09 Wildfire,Duck Hole
7021,2008,0.0,59,2008-10-25,2008-09 Wildfire,Jelly Bean
7022,2008,0.0,28,2009-02-07,2008-09 Wildfire,Jelly Bean2
7023,2008,0.0,321,2009-01-07,2008-09 Wildfire,"Grose Rd, Faulconbridge"
7024,2008,20000.0,559,2008-12-27,2008-09 Wildfire,Ingar
7025,2008,10000.0,368,2009-01-04,2008-09 Wildfire,Sunny Ridge
7026,2008,20000.0,553,2009-01-14,2008-09 Wildfire,Wheeny Creek
7027,2008,10000.0,386,2009-01-16,2008-09 Wildfire,Long Ridge
7028,2008,0.0,269,2009-02-03,2008-09 Wildfire,Long Ridge 2
7029,2008,0.0,200,2009-02-04,2008-09 Wildfire,Wilpinjong
7030,2008,0.0,271,2009-02-12,2008-09 Wildfire,Widden Valley
7031,2008,150000.0,1389,2009-02-16,2008-09 Wildfire,Mt Dawson
7032,2008,0.0,287,2009-02-03,2008-09 Wildfire,MacMahons Lookout
7033,2008,70000.0,1262,2009-02-03,2008-09 Wildfire,Old Cedar Road Fire Trail
7034,2008,30000.0,920,2009-02-03,2008-09 Wildfire,Green Wattle Creek
7036,2009,10970000.0,18437,2009-09-28,2009-10 Wildfire,Spring Hill
7040,2009,0.0,163,2009-12-23,2009-10 Wildfire,Crosslands
7041,2009,160000.0,3012,2009-12-16,2009-10 Wildfire,Peter Place Fire
7042,2009,30000.0,709,2009-12-23,2009-10 Wildfire,Little Cedar Creek
7043,2009,0.0,264,2009-12-22,2009-10 Wildfire,Indian Head
7044,2009,20000.0,531,2009-12-23,2009-10 Wildfire,Blue Labyrinth
7045,2009,0.0,314,2009-12-21,2009-10 Wildfire,Tonalli River
7046,2009,10000.0,382,2009-12-23,2009-10 Wildfire,Kowmung Junction
7047,2009,10000.0,406,2009-12-23,2009-10 Wildfire,Centre Mount
7048,2009,0.0,223,2009-12-23,2009-10 Wildfire,Kedumba Walls
7049,2009,1740000.0,5578,2009-08-30,2009-10 Wildfire,Reedy Creek
7050,2009,1190000.0,10502,2009-08-25,2009-10 Wildfire,Little Time Crk
7051,2009,40000.0,1014,2009-08-27,2009-10 Wildfire,St Albans
7052,2009,170000.0,2144,2009-08-28,2009-10 Wildfire,Prestons Fire
7053,2009,90000.0,1469,2009-08-30,2009-10 Wildfire,O'Gradys
7054,2009,10000.0,495,2009-08-30,2009-10 Wildfire,Mogo Creek
7055,2009,20000.0,733,2009-09-26,2009-10 Wildfire,Forresters Beach
7056,2009,1930000.0,8994,2009-09-30,2009-10 Wildfire,Tarby Gully
7057,2009,60000.0,1087,2009-10-14,2009-10 Wildfire,Koala Gully Fire
7058,2009,0.0,288,2009-08-09,2009-10 Wildfire,Wheelbarrow Ridge Tk
7059,2009,0.0,171,2009-09-18,2009-10 Wildfire,Wyrrabalong Fire
7060,2009,400000.0,3327,2009-10-01,2009-10 Wildfire,Tonga
7061,2009,190000.0,2313,2009-09-12,2009-10 Wildfire,Sugarloaf Range
7062,2009,940000.0,4780,2009-09-26,2009-10 Wildfire,Wrights Creek
7063,2009,0.0,35,2009-10-14,2009-10 Wildfire,Wamberal Point 2
7064,2009,1470000.0,8220,2009-08-25,2009-10 Wildfire,Lake Road
7065,2009,90000.0,1481,2009-10-15,2009-10 Wildfire,Scotchman's Creek
7066,2009,340000.0,6213,2009-08-27,2009-10 Wildfire,Glenroy
7067,2009,4220000.0,16359,2009-08-31,2009-10 Wildfire,Boggy Swamp
7068,2009,10000.0,504,2009-11-03,2009-10 Wildfire,Birdie Beach
7069,2009,40000.0,1076,2009-11-19,2009-10 Wildfire,Gungalwa Creek
7070,2009,350000.0,3327,2009-11-22,2009-10 Wildfire,Congewai
7071,2009,710000.0,4868,2009-11-19,2009-10 Wildfire,Webb's Creek
7072,2009,0.0,101,2009-11-19,2009-10 Wildfire,Colo Heights #8
7073,2009,0.0,101,2009-11-19,2009-10 Wildfire,Colo Heights #9
7074,2009,0.0,101,2009-11-19,2009-10 Wildfire,Colo Heights #10
7075,2009,0.0,258,2009-11-20,2009-10 Wildfire,Bala Creek
7076,2009,0.0,116,2009-11-20,2009-10 Wildfire,Baileys Trig
7077,2009,0.0,228,2009-11-20,2009-10 Wildfire,Monundilla
7078,2009,0.0,226,2009-11-20,2009-10 Wildfire,Oakleigh
7079,2009,380000.0,2399,2009-11-21,2009-10 Wildfire,White
7080,2009,680000.0,3643,2009-11-21,2009-10 Wildfire,Blackwater
7081,2009,40000.0,1027,2009-11-21,2009-10 Wildfire,Mangrove Dam (reigntn)
7082,2009,6510000.0,18195,2009-12-08,2009-10 Wildfire,Burrowell Crk
7083,2009,100000.0,1747,2009-12-16,2009-10 Wildfire,Abermain
7084,2009,0.0,284,2009-12-17,2009-10 Wildfire,Wollemi Creek Fire
7085,2009,10000.0,611,2009-12-23,2009-10 Wildfire,Big Boree
7086,2009,480000.0,3741,2009-12-23,2009-10 Wildfire,Halls Mountain Fire
7087,2009,0.0,325,2009-11-21,2009-10 Wildfire,Medhurst Creek
7088,2009,18390000.0,37175,2009-11-22,2009-10 Wildfire,Wirraba Range Fire
7089,2009,10000.0,573,2010-01-10,2009-10 Wildfire,Right Hand Fire
7090,2009,180000.0,1977,2010-01-12,2009-10 Wildfire,Wilpen Fire
7091,2009,0.0,7,2010-01-29,2009-10 Wildfire,Maitland Bay Drv Fire
7092,2009,0.0,170,2010-03-22,2009-10 Wildfire,Cessnock tip fire
7093,2009,90000.0,1320,2010-05-12,2009-10 Wildfire,Perry's Crossing
7094,2009,0.0,236,2009-12-17,2009-10 Wildfire,Coriaday
7095,2009,20000.0,599,2009-12-17,2009-10 Wildfire,Zobel Gully
7096,2009,0.0,240,2009-11-21,2009-10 Wildfire,Mt Whaite
7097,2009,0.0,274,2009-07-14,2009-10 Wildfire,Cullen Bullen
7098,2009,0.0,104,2009-11-03,2009-10 Wildfire,Dairy Mountain
7102,2009,10000.0,548,2009-11-12,2009-10 Wildfire,Death Adder
7103,2009,50000.0,908,2009-11-19,2009-10 Wildfire,Mountain Lagoon
7104,2009,0.0,351,2009-08-03,2009-10 Wildfire,Currans Gap
7105,2009,0.0,184,2009-11-03,2009-10 Wildfire,Olinda Shed
7106,2009,0.0,87,2009-11-03,2009-10 Wildfire,Grassy
7107,2009,0.0,376,2009-10-23,2009-10 Wildfire,The Drip
7108,2009,0.0,314,2009-11-20,2009-10 Wildfire,"Dooli Creek, NW Colo Hts"
7109,2009,0.0,185,2009-11-20,2009-10 Wildfire,Mt Monundilla
7110,2009,10000.0,499,2009-12-08,2009-10 Wildfire,Lower Wolgan Valley
7111,2009,10000.0,515,2009-12-16,2009-10 Wildfire,Jerrys Head
7112,2009,0.0,427,2009-12-22,2009-10 Wildfire,Drip Rock
7113,2009,10000.0,468,2009-12-22,2009-10 Wildfire,Retreat River
7114,2009,0.0,193,2010-01-29,2009-10 Wildfire,John Seymour Hill
7115,2009,0.0,253,2010-01-22,2009-10 Wildfire,Mt Wilson Road
7116,2009,0.0,234,2009-12-17,2009-10 Wildfire,Kolonga Walls
7151,2007,2680000.0,15019,2007-08-11,2007-08 Wildfire,Mulwala Creek
7160,2005,120000.0,1525,2006-02-13,2005-06 Wildfire,Chinamans Swamp
7161,2006,0.0,353,2006-11-13,2006-07 Wildfire,Racecourse
7162,2006,20000.0,586,2006-11-13,2006-07 Wildfire,Pigeon Box Rocks
7334,2007,10000.0,399,2007-10-30,2007-08 Wildfire,White Camp
7348,2009,10000.0,657,2010-01-26,2009-10 Wildfire,Hoolem Boy 2
7349,2009,4080000.0,15435,2009-12-23,2009-10 Wildfire,Green Wattle
7350,2009,20000.0,569,2009-12-23,2009-10 Wildfire,Green Wattle
7351,2009,190000.0,1921,2009-12-23,2009-10 Wildfire,Alum Hill
7353,2009,2510000.0,7271,2009-11-20,2009-10 Wildfire,Camp Creek
7354,2009,2930000.0,9340,2009-11-20,2009-10 Wildfire,Mount Morgan
7355,2009,740000.0,5453,2009-11-20,2009-10 Wildfire,Tea Tree
7356,2009,80000.0,1148,2009-11-22,2009-10 Wildfire,Bungleboori
7357,2009,680000.0,5110,2009-12-11,2009-10 Wildfire,Grose Head South
7358,2009,410000.0,4039,2009-11-22,2009-10 Wildfire,Nayook
7359,2009,0.0,139,2009-11-22,2009-10 Wildfire,Nayook
7360,2009,10000.0,527,2009-11-22,2009-10 Wildfire,Nayook
7361,2009,0.0,135,2009-11-22,2009-10 Wildfire,Nayook
7362,2009,0.0,246,2009-11-22,2009-10 Wildfire,Nayook
7363,2009,0.0,725,2009-11-22,2009-10 Wildfire,Nayook
7364,2009,0.0,195,2009-11-22,2009-10 Wildfire,Nayook
7365,2009,10000.0,539,2009-11-22,2009-10 Wildfire,Nayook
7366,2009,280000.0,2333,2009-11-19,2009-10 Wildfire,Short Creek
7370,2009,14830000.0,22508,2009-11-20,2009-10 Wildfire,Tayan
7373,2009,610000.0,3688,2009-11-20,2009-10 Wildfire,Wolgan River
7374,2009,0.0,488,2009-11-20,2009-10 Wildfire,Wolgan River
7375,2009,0.0,314,2009-11-20,2009-10 Wildfire,Wolgan River
7376,2009,0.0,587,2009-11-20,2009-10 Wildfire,Wolgan River
7377,2009,10000.0,1188,2009-11-20,2009-10 Wildfire,Wolgan River
7378,2009,0.0,446,2009-11-20,2009-10 Wildfire,Wolgan River
7379,2009,0.0,694,2009-11-20,2009-10 Wildfire,Wolgan River
7380,2009,0.0,349,2009-11-19,2009-10 Wildfire,Suttors
7381,2009,6590000.0,16351,2009-11-20,2009-10 Wildfire,Pomany
7383,2009,50000.0,901,2009-11-21,2009-10 Wildfire,Nullo West
7384,2009,660000.0,3939,2009-11-22,2009-10 Wildfire,Never Never
7385,2009,1310000.0,6043,2009-11-20,2009-10 Wildfire,Kelgoola
7386,2009,20000.0,658,2009-11-20,2009-10 Wildfire,Hanlons Road
7387,2009,70000.0,1429,2009-11-21,2009-10 Wildfire,Bell Bravo
7388,2009,0.0,373,2009-11-21,2009-10 Wildfire,Bell Alpha
7389,2009,30000.0,790,2009-11-20,2009-10 Wildfire,Hurley Heights
7390,2009,430000.0,2515,2009-11-19,2009-10 Wildfire,Bowen Hill
7391,2009,260000.0,2133,2009-11-19,2009-10 Wildfire,D'Arcy Range
7392,2009,180000.0,2343,2009-11-20,2009-10 Wildfire,Clews Ridge
7393,2009,10000.0,520,2009-12-01,2009-10 Wildfire,Hoolem Boy Wollemi ComplexS44
7394,2009,70000.0,1039,2010-01-16,2009-10 Wildfire,Wedding Cake
7396,2009,360000.0,3029,2009-10-01,2009-10 Wildfire,Inglewood
7397,2009,640000.0,7633,2009-10-01,2009-10 Wildfire,Inglewood
7398,2009,220000.0,3777,2009-10-01,2009-10 Wildfire,Inglewood
7399,2009,1100000.0,6638,2009-10-01,2009-10 Wildfire,Inglewood
7400,2009,0.0,137,2010-01-22,2009-10 Wildfire,"Hilltop Rd&Honour Ave, Lawson"
7401,2006,25770000.0,32328,2006-11-13,2006-07 Wildfire,Wollemi Complex-Coricudgy
7402,2005,30440000.0,73195,2006-02-12,2005-06 Wildfire,Rathdowney
7762,2007,266350000.0,148268,2007-01-12,2007-08 Wildfire,Goonoo Frost Rd
9732,2009,0.0,296,2010-02-03,2009-10 Wildfire,Belowra mountain
9733,2009,20000.0,688,2009-08-09,2009-10 Wildfire,Bogola Head
9734,2009,330000.0,3767,2010-01-10,2009-10 Wildfire,Brassknocker
9735,2009,780000.0,4862,2009-12-09,2009-10 Wildfire,Curmulee
9736,2009,4930000.0,28157,2009-08-08,2009-10 Wildfire,Yankees Creek
9737,2009,30810000.0,249669,2009-09-28,2009-10 Wildfire,Gulaga
9738,2009,0.0,359,2009-09-28,2009-10 Wildfire,Gulaga
9739,2009,3960000.0,103657,2009-09-28,2009-10 Wildfire,Gulaga
9740,2009,1270000.0,10808,2009-08-08,2009-10 Wildfire,Robinsons Complex
9741,2009,400000.0,2987,2009-08-30,2009-10 Wildfire,McGregors
9742,2009,2620000.0,9203,2009-08-08,2009-10 Wildfire,Yankees Creek
9743,2009,90000.0,1266,2009-12-09,2009-10 Wildfire,Mongamula
9744,2009,300000.0,2552,2009-12-08,2009-10 Wildfire,Nelsons
9745,2009,1070000.0,6740,2009-08-08,2009-10 Wildfire,Robinsons Complex
9746,2009,20000.0,678,2009-11-09,2009-10 Wildfire,Oulla Creek
9747,2009,110000.0,1477,2009-08-08,2009-10 Wildfire,Robertsons Complex
9748,2009,40000.0,784,2009-11-15,2009-10 Wildfire,Leatherbarrel Ck
9749,2009,0.0,130,2009-11-15,2009-10 Wildfire,Tin Mines
9750,2009,10000.0,625,2010-02-01,2009-10 Wildfire,Dams
9751,2009,0.0,198,2009-01-29,2009-10 Wildfire,Merambego Ck
9752,2009,107160000.0,102666,2009-12-01,2009-10 Wildfire,Ournie
9753,2009,0.0,79,2009-07-29,2009-10 Wildfire,Ngarigo
9754,2009,0.0,280,2009-08-01,2009-10 Wildfire,Worrigee
9755,2009,30000.0,733,2010-01-19,2009-10 Wildfire,Forest Gallery
9756,2009,50000.0,1314,2009-12-30,2009-10 Wildfire,Reynolds Saddle
9757,2009,0.0,233,2010-05-13,2009-10 Wildfire,Hammer Head Picnic Area
9758,2009,0.0,242,2009-11-19,2009-10 Wildfire,Hindmarsh
9759,2009,0.0,122,2009-11-21,2009-10 Wildfire,Bendalong
9760,2009,20000.0,712,2009-11-20,2009-10 Wildfire,Pigeon House Gorge
9761,2009,170000.0,1647,2009-11-23,2009-10 Wildfire,Bundanoon Creek
9762,2009,140000.0,3033,2009-11-29,2009-10 Wildfire,Parish Rd
9763,2009,70000.0,1009,2009-11-29,2009-10 Wildfire,Frying Pan Creek
9764,2009,230000.0,2200,2009-07-24,2009-10 Wildfire,Dam Rd
9765,2009,0.0,67,2009-07-21,2009-10 Wildfire,Bucks Rd
9766,2009,90000.0,1495,2009-08-09,2009-10 Wildfire,Claydons  Creek
9767,2009,22550000.0,44522,2009-08-23,2009-10 Wildfire,Romney Park
9768,2009,6580000.0,15136,2009-09-17,2009-10 Wildfire,Higgins Creek
9769,2009,2720000.0,8197,2009-09-02,2009-10 Wildfire,Woollamia
9770,2009,8090000.0,27470,2009-08-01,2009-10 Wildfire,Termeil Creek
9771,2009,50000.0,930,2009-08-23,2009-10 Wildfire,Romney Park Rd
9772,2009,30000.0,643,2009-09-29,2009-10 Wildfire,Lower Budgong
9773,2009,0.0,141,2009-10-22,2009-10 Wildfire,Bendalong Rd
9774,2009,66900000.0,88889,2010-01-14,2009-10 Wildfire,Tea Tree Creek
9775,2009,0.0,69,2009-12-28,2009-10 Wildfire,Bush Alight
9776,2009,0.0,331,2010-01-12,2009-10 Wildfire,Craces Lane
9777,2009,0.0,188,2010-01-16,2009-10 Wildfire,Currango
9778,2009,40000.0,850,2010-01-26,2009-10 Wildfire,Black Range
9779,2009,1030000.0,6105,2010-03-27,2009-10 Wildfire,Bugtown
9780,2009,210000.0,2397,2009-12-05,2009-10 Wildfire,The Forest Fire
9781,2009,20000.0,586,2009-11-07,2009-10 Wildfire,Schofields Trail
9782,2009,120000.0,1378,2009-10-21,2009-10 Wildfire,Yeronga
9783,2009,240000.0,1980,2010-02-07,2009-10 Wildfire,Jingellic Trig
9784,2008,19930000.0,105817,2009-03-03,2008-09 Wildfire,Jingera Rock
9785,2008,20000.0,763,2009-01-12,2008-09 Wildfire,Upper Deua
9786,2008,780000.0,4612,2008-09-23,2008-09 Wildfire,Currambene Creek
9787,2008,110000.0,2588,2009-02-18,2008-09 Wildfire,Belimbla
9788,2008,5410000.0,50406,2009-02-18,2008-09 Wildfire,Belimbla
9789,2008,10000.0,457,2009-02-18,2008-09 Wildfire,Belimbla
9790,2008,630000.0,8810,2009-02-18,2008-09 Wildfire,Belimbla
9791,2008,30000.0,808,2009-01-30,2008-09 Wildfire,Woila
9792,2008,0.0,385,2008-12-29,2008-09 Wildfire,Cabbage Tree
9793,2008,260000.0,2287,2008-07-19,2008-09 Wildfire,Yankees
9794,2008,680000.0,5575,2008-07-19,2008-09 Wildfire,Robinsons
9795,2008,5090000.0,68581,2009-02-18,2008-09 Wildfire,Belimbla
9796,2008,0.0,209,2008-10-14,2008-09 Wildfire,Stringybark Trail
9797,2008,50000.0,1189,2009-01-23,2008-09 Wildfire,Yambulla
9798,2008,40000.0,842,2009-01-23,2008-09 Wildfire,Long Flat Creek
9799,2008,80000.0,1238,2009-01-30,2008-09 Wildfire,Left Hand Creek
9800,2008,5160000.0,71885,2009-03-03,2008-09 Wildfire,Jingera Rock
9801,2008,120000.0,1862,2008-08-05,2008-09 Wildfire,Towamba
9802,2008,200000.0,15128,2009-03-03,2008-09 Wildfire,Jingera Rock
9803,2008,50000.0,1057,2009-02-12,2008-09 Wildfire,Kingfisher
9804,2008,370000.0,6370,2009-03-03,2008-09 Wildfire,Jingera Rock
9805,2008,740000.0,4615,2009-03-30,2008-09 Wildfire,Bandy Creek
9808,2008,0.0,100,2009-01-21,2008-09 Wildfire,Numeralla
9810,2008,20890000.0,91654,2009-02-12,2008-09 Wildfire,Dingo Rd Fire
9811,2008,0.0,178,2008-11-15,2008-09 Wildfire,Cowper Trig Fire
9812,2008,30000.0,764,2009-01-23,2008-09 Wildfire,Back Creek Fire
9813,2008,10000.0,931,2008-12-23,2008-09 Wildfire,Barren Grounds
9814,2008,7800000.0,13891,2009-05-17,2008-09 Wildfire,Maidens Rd
9815,2008,10000.0,612,2008-10-28,2008-09 Wildfire,Meroo National Park Fire
9816,2008,6220000.0,40058,2009-03-29,2008-09 Wildfire,Long Creek
9817,2008,0.0,396,2009-03-25,2008-09 Wildfire,Kings Creek
9818,2008,11150000.0,34859,2009-01-29,2008-09 Wildfire,Gulp Rd Fire
9819,2008,90000.0,1829,2008-12-03,2008-09 Wildfire,Cliff Top Fire
9820,2008,0.0,381,2008-11-16,2008-09 Wildfire,Delaneys Hut
9821,2008,3120000.0,16755,2009-02-18,2008-09 Wildfire,Mill Creek
9822,2008,1000000.0,4470,2009-02-18,2008-09 Wildfire,Happy Valley
9823,2008,210000.0,1859,2009-02-18,2008-09 Wildfire,Meadow Creek
9824,2008,0.0,373,2009-03-16,2008-09 Wildfire,Bush Alight
9825,2008,10000.0,518,2009-03-02,2008-09 Wildfire,O'Sheas Trail
9826,2007,3560000.0,9888,2007-10-18,2007-08 Wildfire,Big Badja
9827,2007,80000.0,1186,2007-11-03,2007-08 Wildfire,Warrigal Range
9828,2007,0.0,279,2007-11-21,2007-08 Wildfire,Rugby
9829,2007,80000.0,1191,2008-03-14,2007-08 Wildfire,Tudor Valley
9831,2007,340000.0,4427,2008-05-28,2007-08 Wildfire,Cadjangarry
9832,2007,30000.0,789,2007-09-24,2007-08 Wildfire,Murrah River Rd
9833,2007,0.0,386,2008-01-01,2007-08 Wildfire,Indi Range
9834,2007,0.0,222,2007-09-01,2007-08 Wildfire,Nimmo 1
9835,2007,0.0,179,2007-09-01,2007-08 Wildfire,Nimmo 2
9836,2007,0.0,279,2007-11-02,2007-08 Wildfire,Mt Carrialoo
9837,2007,590000.0,5505,2008-02-23,2007-08 Wildfire,Moona Loop
9838,2007,0.0,60,2007-08-05,2007-08 Wildfire,Romney Park Rd 1
9839,2007,0.0,413,2007-08-11,2007-08 Wildfire,Romney Park Rd 2
9840,2007,150000.0,1898,2007-10-12,2007-08 Wildfire,Bundanoon Creek
9841,2007,40000.0,859,2007-10-11,2007-08 Wildfire,Barrys Trig
9842,2007,330000.0,2365,2008-01-20,2007-08 Wildfire,Long Flat
9843,2007,240000.0,2153,2007-12-03,2007-08 Wildfire,Peppercorn
9844,2006,4430000.0,17367,2007-01-22,2006-07 Wildfire,Brogo complex
9845,2006,0.0,167,2007-01-19,2006-07 Wildfire,Big Jack
9846,2006,0.0,256,2007-02-24,2006-07 Wildfire,Little Oaky
9847,2006,0.0,51,2007-01-07,2006-07 Wildfire,Cowdroys
9848,2006,40000.0,1020,2006-12-21,2006-07 Wildfire,Buckyjumba
9849,2006,20000.0,608,2006-11-07,2006-07 Wildfire,Yowrie River
9851,2006,25160000.0,37222,2007-01-12,2006-07 Wildfire,Bobundara
9852,2006,50840000.0,38604,2007-01-12,2006-07 Wildfire,Hermit Mtn (Tom Groggin)
9853,2006,10000.0,421,2007-01-01,2006-07 Wildfire,Leatherbarrel
9854,2006,0.0,276,2007-01-01,2006-07 Wildfire,O'Hare's Ck
9855,2006,40000.0,710,2007-01-01,2006-07 Wildfire,Beehive Mtn
9856,2006,1170000.0,4206,2007-02-01,2006-07 Wildfire,Devil's Grip Gorge
9857,2006,1910000.0,6021,2006-09-01,2006-07 Wildfire,Indi Nth
9858,2006,47090000.0,45582,2006-10-01,2006-07 Wildfire,Tooma Dam
9859,2006,160000.0,1476,2006-10-01,2006-07 Wildfire,Crooks Racecourse
9860,2006,2130000.0,12727,2006-10-01,2006-07 Wildfire,Redbank
9861,2006,60000.0,1649,2006-10-01,2006-07 Wildfire,Eucumbene Cove
9862,2006,3310000.0,14704,2006-10-01,2006-07 Wildfire,Nimmo
9863,2006,10000.0,366,2006-11-01,2006-07 Wildfire,Coldwater Ck
9864,2006,160000.0,1441,2006-12-01,2006-07 Wildfire,Tingaringy Ck
9865,2006,0.0,203,2006-12-01,2006-07 Wildfire,Charlotte's Pass
9866,2006,0.0,91,2007-01-23,2006-07 Wildfire,Barnunj 2
9867,2006,0.0,88,2007-01-05,2006-07 Wildfire,Dolphin Point
9868,2006,290000.0,3158,2007-05-21,2006-07 Wildfire,Duck Gully - Hyams
9869,2006,10000.0,607,2007-02-17,2006-07 Wildfire,Coonemia Creek
9870,2006,0.0,140,2006-09-22,2006-07 Wildfire,Maloneys Beach 2
9871,2006,530000.0,5335,2006-12-03,2006-07 Wildfire,Great Horseshoe Bend
9872,2006,30000.0,826,2006-09-24,2006-07 Wildfire,Nerringillah Rd
9873,2006,960000.0,5737,2006-08-18,2006-07 Wildfire,Wog Wog
9874,2006,110000.0,1725,2007-12-27,2006-07 Wildfire,Pot Holes Rd
