2013,0.0,12,2013-11-14,2013-14 Wildfire,Botany Bay NP arson
2013,0.0,32,2013-11-14,2013-14 Wildfire,Botany Bay NP arson
2013,0.0,16,2013-11-14,2013-14 Wildfire,Botany Bay NP arson
2013,2080000.0,9843,2013-10-13,2013-14 Wildfire,Mooreland Road Fire
2013,10000.0,446,2013-10-01,2013-14 Wildfire,Egans Swamp
2013,0.0,11,2013-10-23,2013-14 Wildfire,Benerembah (Near Grid)
2013,1230000.0,6880,2013-08-13,2013-14 Wildfire,Marengo SF Cpt 26
2013,0.0,543,2013-12-10,2013-14 Wildfire,Congewai Link WF
2013,20000.0,733,2013-12-22,2013-14 Wildfire,Hincheys Beach
2013,130000.0,1913,2013-10-06,2013-14 Wildfire,Mulgum Creek Fire
2013,0.0,220,2013-10-02,2013-14 Wildfire,Duckhole Walking Track
2013,0.0,34,2014-01-10,2013-14 Wildfire,SMH Talbingo
2013,0.0,313,2014-01-01,2013-14 Wildfire,Nightcap Range National Park
2013,12760000.0,17726,2013-09-06,2013-14 Wildfire,Coast Range Candole
2013,2830000.0,11474,2013-08-30,2013-14 Wildfire,Banyabba Fire
2013,400000.0,2442,2013-09-19,2013-14 Wildfire,Benauds Road Fire
2013,850000.0,3756,2013-12-12,2013-14 Wildfire,Hungerford Creek Fire 2
2013,30000.0,831,2013-09-15,2013-14 Wildfire,Tuckerbox Road Fire
2013,20000.0,1361,2013-09-10,2013-14 Wildfire,Tickner Road Castlereagh
2013,1970000.0,9971,2013-09-02,2013-14 Wildfire,Blackbutt Road Fire
2013,2100000.0,7568,2013-09-26,2013-14 Wildfire,Shallow Bay Fire
2011,50000.0,971,2011-08-01,2011-12 Wildfire, 
2011,0.0,276,2011-09-15,2011-12 Wildfire, 
2013,0.0,115,2013-12-21,2013-14 Wildfire,Sire Bertram Stevens Drive
2013,0.0,32,2013-10-13,2013-14 Wildfire,Bush alight West Head
2013,0.0,363,2014-02-20,2013-14 Wildfire,Brogo Dam
2013,300000.0,2701,2014-01-05,2013-14 Wildfire,Macs Flat
2013,180000.0,2072,2014-01-12,2013-14 Wildfire,Wool Shed Flat
2013,0.0,115,2014-01-19,2013-14 Wildfire,Thomsons Hole
2013,0.0,202,2014-02-11,2013-14 Wildfire,Wilpinjong North
2013,0.0,280,2014-02-11,2013-14 Wildfire,Keiths Lookout
